"
Código do Município","
Município",Mês/ano,Estoque,Admissões,Desligamentos,Saldos,Variação Relativa (%)
230725,Jijoca de Jericoacoara,01/2022,3608,252,203,49,1.38
230725,Jijoca de Jericoacoara,02/2022,3687,280,201,79,2.19
230725,Jijoca de Jericoacoara,03/2022,3582,183,288,-105,-2.85
230725,Jijoca de Jericoacoara,04/2022,3587,214,209,5,0.14
230725,Jijoca de Jericoacoara,05/2022,3598,193,182,11,0.31
230725,Jijoca de Jericoacoara,06/2022,3661,247,184,63,1.75
230725,Jijoca de Jericoacoara,07/2022,3705,242,198,44,1.2
230725,Jijoca de Jericoacoara,08/2022,3793,314,226,88,2.38
230725,Jijoca de Jericoacoara,09/2022,3780,254,267,-13,-0.34
230725,Jijoca de Jericoacoara,10/2022,3843,246,183,63,1.67
230725,Jijoca de Jericoacoara,11/2022,3742,209,310,-101,-2.63
230725,Jijoca de Jericoacoara,12/2022,3748,195,189,6,0.16
230725,Jijoca de Jericoacoara,01/2023,3639,181,290,-109,-2.91
230725,Jijoca de Jericoacoara,02/2023,3654,228,213,15,0.41
230725,Jijoca de Jericoacoara,03/2023,3632,189,211,-22,-0.6
230725,Jijoca de Jericoacoara,04/2023,3603,165,194,-29,-0.8
230725,Jijoca de Jericoacoara,05/2023,3546,127,184,-57,-1.58
230725,Jijoca de Jericoacoara,06/2023,3494,202,254,-52,-1.47
230725,Jijoca de Jericoacoara,07/2023,3560,274,208,66,1.89
230725,Jijoca de Jericoacoara,08/2023,3611,275,224,51,1.43
230725,Jijoca de Jericoacoara,09/2023,3702,258,167,91,2.52
230725,Jijoca de Jericoacoara,10/2023,3767,225,160,65,1.76
230725,Jijoca de Jericoacoara,11/2023,3755,195,207,-12,-0.32
230725,Jijoca de Jericoacoara,12/2023,3778,203,180,23,0.61
230725,Jijoca de Jericoacoara,01/2024,3717,200,261,-61,-1.61
230725,Jijoca de Jericoacoara,02/2024,3702,195,210,-15,-0.4
230725,Jijoca de Jericoacoara,03/2024,3632,134,204,-70,-1.89
230725,Jijoca de Jericoacoara,04/2024,3572,114,174,-60,-1.65
230725,Jijoca de Jericoacoara,05/2024,3573,163,162,1,0.03
230725,Jijoca de Jericoacoara,06/2024,3579,154,148,6,0.17
230725,Jijoca de Jericoacoara,07/2024,3609,219,189,30,0.84
230725,Jijoca de Jericoacoara,08/2024,3670,223,162,61,1.69
230725,Jijoca de Jericoacoara,09/2024,3698,204,176,28,0.76
230725,Jijoca de Jericoacoara,10/2024,3729,193,162,31,0.84
230725,Jijoca de Jericoacoara,11/2024,3765,206,170,36,0.97
230725,Jijoca de Jericoacoara,12/2024,3800,190,155,35,0.93
230725,Jijoca de Jericoacoara,01/2025,3788,197,209,-12,-0.32
230725,Jijoca de Jericoacoara,02/2025,3821,222,189,33,0.87
230725,Jijoca de Jericoacoara,03/2025,3815,182,188,-6,-0.16
230725,Jijoca de Jericoacoara,04/2025,3773,143,185,-42,-1.1
230725,Jijoca de Jericoacoara,05/2025,3793,163,143,20,0.53
230725,Jijoca de Jericoacoara,06/2025,3808,206,191,15,0.4
230725,Jijoca de Jericoacoara,07/2025,3838,237,207,30,0.79
230725,Jijoca de Jericoacoara,08/2025,3870,248,216,32,0.83
230725,Jijoca de Jericoacoara,09/2025,3935,265,200,65,1.68
230725,Jijoca de Jericoacoara,10/2025,3934,229,230,-1,-0.03
230725,Jijoca de Jericoacoara,11/2025,3986,225,173,52,1.32
230725,Jijoca de Jericoacoara,12/2025,4039,211,158,53,1.33
230725,Jijoca de Jericoacoara,01/2026,4016,207,230,-23,-0.57
230725,Jijoca de Jericoacoara,02/2026,4009,235,242,-7,-0.17
230725,Jijoca de Jericoacoara,03/2026,3984,192,217,-25,-0.62
230725,Jijoca de Jericoacoara,04/2026,3978,175,181,-6,-0.15
230730,Juazeiro do Norte,01/2020,39187,1192,1533,-341,
230730,Juazeiro do Norte,02/2020,39542,1390,1035,355,0.91
230730,Juazeiro do Norte,03/2020,39255,1083,1370,-287,-0.73
230730,Juazeiro do Norte,04/2020,38265,694,1684,-990,-2.52
230730,Juazeiro do Norte,05/2020,37698,350,917,-567,-1.48
230730,Juazeiro do Norte,06/2020,37354,506,850,-344,-0.91
230730,Juazeiro do Norte,07/2020,37552,924,726,198,0.53
230730,Juazeiro do Norte,08/2020,37665,915,802,113,0.3
230730,Juazeiro do Norte,09/2020,37848,1141,958,183,0.49
230730,Juazeiro do Norte,10/2020,38336,1529,1041,488,1.29
230730,Juazeiro do Norte,11/2020,38846,1394,884,510,1.33
230730,Juazeiro do Norte,12/2020,38620,992,1218,-226,-0.58
230730,Juazeiro do Norte,01/2021,39067,1689,1242,447,1.16
230730,Juazeiro do Norte,02/2021,39536,1598,1129,469,1.2
230730,Juazeiro do Norte,03/2021,39406,1476,1606,-130,-0.33
230730,Juazeiro do Norte,04/2021,39543,1268,1131,137,0.35
230730,Juazeiro do Norte,05/2021,39998,1471,1016,455,1.15
230730,Juazeiro do Norte,06/2021,40934,1907,971,936,2.34
230730,Juazeiro do Norte,07/2021,41954,2220,1200,1020,2.49
230730,Juazeiro do Norte,08/2021,42856,2543,1641,902,2.15
230730,Juazeiro do Norte,09/2021,43241,1731,1346,385,0.9
230730,Juazeiro do Norte,10/2021,43996,1973,1218,755,1.75
230730,Juazeiro do Norte,11/2021,44216,1554,1334,220,0.5
230730,Juazeiro do Norte,12/2021,44389,1499,1326,173,0.39
230730,Juazeiro do Norte,01/2022,43878,1373,1884,-511,-1.15
230730,Juazeiro do Norte,02/2022,44258,1658,1278,380,0.87
230730,Juazeiro do Norte,03/2022,43578,1352,2032,-680,-1.54
230730,Juazeiro do Norte,04/2022,43754,1503,1327,176,0.4
230730,Juazeiro do Norte,05/2022,43944,1618,1428,190,0.43
230730,Juazeiro do Norte,06/2022,44241,1603,1306,297,0.68
230730,Juazeiro do Norte,07/2022,44461,1590,1370,220,0.5
230730,Juazeiro do Norte,08/2022,44681,1587,1367,220,0.49
230730,Juazeiro do Norte,09/2022,45079,1750,1352,398,0.89
230730,Juazeiro do Norte,10/2022,45264,1737,1552,185,0.41
230730,Juazeiro do Norte,11/2022,45469,1407,1202,205,0.45
230730,Juazeiro do Norte,12/2022,45124,1048,1393,-345,-0.76
230730,Juazeiro do Norte,01/2023,45167,1604,1561,43,0.1
230730,Juazeiro do Norte,02/2023,45541,1710,1336,374,0.83
230730,Juazeiro do Norte,03/2023,45519,1555,1577,-22,-0.05
230730,Juazeiro do Norte,04/2023,45650,1520,1389,131,0.29
230730,Juazeiro do Norte,05/2023,45780,1685,1555,130,0.28
230730,Juazeiro do Norte,06/2023,46080,1752,1452,300,0.66
230730,Juazeiro do Norte,07/2023,46066,1481,1495,-14,-0.03
230730,Juazeiro do Norte,08/2023,46586,2011,1491,520,1.13
230730,Juazeiro do Norte,09/2023,47068,1833,1351,482,1.03
230730,Juazeiro do Norte,10/2023,47380,1701,1389,312,0.66
230730,Juazeiro do Norte,11/2023,47594,1607,1393,214,0.45
230730,Juazeiro do Norte,12/2023,47497,1314,1411,-97,-0.2
230730,Juazeiro do Norte,01/2024,47716,1915,1696,219,0.46
230730,Juazeiro do Norte,02/2024,48123,1951,1544,407,0.85
230730,Juazeiro do Norte,03/2024,48275,1689,1537,152,0.32
230730,Juazeiro do Norte,04/2024,47979,1494,1790,-296,-0.61
230730,Juazeiro do Norte,05/2024,48042,1775,1712,63,0.13
230730,Juazeiro do Norte,06/2024,48567,2089,1564,525,1.09
230730,Juazeiro do Norte,07/2024,48892,2052,1727,325,0.67
230730,Juazeiro do Norte,08/2024,49646,2472,1718,754,1.54
230730,Juazeiro do Norte,09/2024,50066,2070,1650,420,0.85
230730,Juazeiro do Norte,10/2024,50243,1993,1816,177,0.35
230730,Juazeiro do Norte,11/2024,50841,2088,1490,598,1.19
230730,Juazeiro do Norte,12/2024,51093,1780,1528,252,0.5
230730,Juazeiro do Norte,01/2025,51075,2057,2075,-18,-0.04
230730,Juazeiro do Norte,02/2025,51647,2548,1976,572,1.12
230730,Juazeiro do Norte,03/2025,51508,1826,1965,-139,-0.27
230730,Juazeiro do Norte,04/2025,51561,1838,1785,53,0.1
230730,Juazeiro do Norte,05/2025,51838,2123,1846,277,0.54
230730,Juazeiro do Norte,06/2025,52316,2345,1867,478,0.92
230730,Juazeiro do Norte,07/2025,52561,2393,2148,245,0.47
230730,Juazeiro do Norte,08/2025,53288,2639,1912,727,1.38
230730,Juazeiro do Norte,09/2025,53783,2292,1797,495,0.93
230730,Juazeiro do Norte,10/2025,54321,2560,2022,538,1
230730,Juazeiro do Norte,11/2025,54920,2340,1741,599,1.1
230730,Juazeiro do Norte,12/2025,54987,1855,1788,67,0.12
230730,Juazeiro do Norte,01/2026,55202,2492,2277,215,0.39
230730,Juazeiro do Norte,02/2026,55622,2476,2056,420,0.76
230730,Juazeiro do Norte,03/2026,56607,3128,2143,985,1.77
230730,Juazeiro do Norte,04/2026,56967,2494,2134,360,0.64
230740,Jucas,01/2020,739,12,17,-5,
230740,Jucas,02/2020,760,31,10,21,2.84
230740,Jucas,03/2020,782,30,8,22,2.89
230740,Jucas,04/2020,778,2,6,-4,-0.51
230740,Jucas,05/2020,762,4,20,-16,-2.06
230740,Jucas,06/2020,757,3,8,-5,-0.66
230740,Jucas,07/2020,759,7,5,2,0.26
230740,Jucas,08/2020,757,9,11,-2,-0.26
230740,Jucas,09/2020,750,3,10,-7,-0.92
230740,Jucas,10/2020,749,13,14,-1,-0.13
230740,Jucas,11/2020,760,21,10,11,1.47
230740,Jucas,12/2020,758,10,12,-2,-0.26
230740,Jucas,01/2021,766,20,12,8,1.06
230740,Jucas,02/2021,775,28,19,9,1.17
230740,Jucas,03/2021,775,13,13,0,0
230740,Jucas,04/2021,783,19,11,8,1.03
230740,Jucas,05/2021,782,10,11,-1,-0.13
230740,Jucas,06/2021,800,24,6,18,2.3
230740,Jucas,07/2021,801,13,12,1,0.13
230740,Jucas,08/2021,812,24,13,11,1.37
230740,Jucas,09/2021,816,21,17,4,0.49
230740,Jucas,10/2021,812,12,16,-4,-0.49
230740,Jucas,11/2021,822,18,8,10,1.23
230740,Jucas,12/2021,830,22,14,8,0.97
230740,Jucas,01/2022,835,29,24,5,0.6
230740,Jucas,02/2022,848,32,19,13,1.56
230740,Jucas,03/2022,851,20,17,3,0.35
230740,Jucas,04/2022,843,14,22,-8,-0.94
230740,Jucas,05/2022,848,25,20,5,0.59
230740,Jucas,06/2022,859,36,25,11,1.3
230740,Jucas,07/2022,875,29,13,16,1.86
230740,Jucas,08/2022,907,61,29,32,3.66
230740,Jucas,09/2022,926,32,13,19,2.09
230740,Jucas,10/2022,921,48,53,-5,-0.54
230740,Jucas,11/2022,930,25,16,9,0.98
230740,Jucas,12/2022,920,15,25,-10,-1.08
230740,Jucas,01/2023,915,21,26,-5,-0.54
230740,Jucas,02/2023,909,20,26,-6,-0.66
230740,Jucas,03/2023,925,28,12,16,1.76
230740,Jucas,04/2023,923,14,16,-2,-0.22
230740,Jucas,05/2023,909,26,40,-14,-1.52
230740,Jucas,06/2023,906,13,16,-3,-0.33
230740,Jucas,07/2023,912,19,13,6,0.66
230740,Jucas,08/2023,915,22,19,3,0.33
230740,Jucas,09/2023,915,22,22,0,0
230740,Jucas,10/2023,914,25,26,-1,-0.11
230740,Jucas,11/2023,930,36,20,16,1.75
230740,Jucas,12/2023,939,27,18,9,0.97
230740,Jucas,01/2024,945,39,33,6,0.64
230740,Jucas,02/2024,947,25,23,2,0.21
230740,Jucas,03/2024,959,36,24,12,1.27
230740,Jucas,04/2024,973,38,24,14,1.46
230740,Jucas,05/2024,1008,58,23,35,3.6
230740,Jucas,06/2024,1015,32,25,7,0.69
230740,Jucas,07/2024,1012,24,27,-3,-0.3
230740,Jucas,08/2024,1036,42,18,24,2.37
230740,Jucas,09/2024,1034,22,24,-2,-0.19
230740,Jucas,10/2024,1017,18,35,-17,-1.64
230740,Jucas,11/2024,1020,25,22,3,0.29
230740,Jucas,12/2024,1018,15,17,-2,-0.2
230740,Jucas,01/2025,1029,41,30,11,1.08
230740,Jucas,02/2025,1033,38,34,4,0.39
230740,Jucas,03/2025,1017,25,41,-16,-1.55
230740,Jucas,04/2025,1030,40,27,13,1.28
230740,Jucas,05/2025,1041,57,46,11,1.07
230740,Jucas,06/2025,1045,33,29,4,0.38
230740,Jucas,07/2025,1056,41,30,11,1.05
230740,Jucas,08/2025,1049,27,34,-7,-0.66
230740,Jucas,09/2025,1042,19,26,-7,-0.67
230740,Jucas,10/2025,1050,33,25,8,0.77
230740,Jucas,11/2025,1049,33,34,-1,-0.1
230740,Jucas,12/2025,1048,20,21,-1,-0.1
230740,Jucas,01/2026,1044,40,44,-4,-0.38
230740,Jucas,02/2026,1060,43,27,16,1.53
230740,Jucas,03/2026,1058,27,29,-2,-0.19
230740,Jucas,04/2026,1086,48,20,28,2.65
230750,Lavras da Mangabeira,01/2020,281,8,4,4,
230750,Lavras da Mangabeira,02/2020,287,12,6,6,2.14
230750,Lavras da Mangabeira,03/2020,292,8,3,5,1.74
230750,Lavras da Mangabeira,04/2020,289,1,4,-3,-1.03
230750,Lavras da Mangabeira,05/2020,307,20,2,18,6.23
230750,Lavras da Mangabeira,06/2020,304,1,4,-3,-0.98
230750,Lavras da Mangabeira,07/2020,304,6,6,0,0
230750,Lavras da Mangabeira,08/2020,301,4,7,-3,-0.99
230750,Lavras da Mangabeira,09/2020,306,14,9,5,1.66
230750,Lavras da Mangabeira,10/2020,315,12,3,9,2.94
230750,Lavras da Mangabeira,11/2020,314,8,9,-1,-0.32
230750,Lavras da Mangabeira,12/2020,315,4,3,1,0.32
230750,Lavras da Mangabeira,01/2021,318,12,9,3,0.95
230750,Lavras da Mangabeira,02/2021,326,15,7,8,2.52
230750,Lavras da Mangabeira,03/2021,338,16,4,12,3.68
230750,Lavras da Mangabeira,04/2021,360,28,6,22,6.51
230750,Lavras da Mangabeira,05/2021,363,6,3,3,0.83
230750,Lavras da Mangabeira,06/2021,366,9,6,3,0.83
230750,Lavras da Mangabeira,07/2021,376,13,3,10,2.73
230750,Lavras da Mangabeira,08/2021,361,6,21,-15,-3.99
230750,Lavras da Mangabeira,09/2021,361,7,7,0,0
230750,Lavras da Mangabeira,10/2021,353,2,10,-8,-2.22
230750,Lavras da Mangabeira,11/2021,353,3,3,0,0
230750,Lavras da Mangabeira,12/2021,348,1,6,-5,-1.42
230750,Lavras da Mangabeira,01/2022,370,31,9,22,6.32
230750,Lavras da Mangabeira,02/2022,375,11,6,5,1.35
230750,Lavras da Mangabeira,03/2022,393,22,4,18,4.8
230750,Lavras da Mangabeira,04/2022,401,14,6,8,2.04
230750,Lavras da Mangabeira,05/2022,427,34,8,26,6.48
230750,Lavras da Mangabeira,06/2022,498,87,16,71,16.63
230750,Lavras da Mangabeira,07/2022,506,15,7,8,1.61
230750,Lavras da Mangabeira,08/2022,500,17,23,-6,-1.19
230750,Lavras da Mangabeira,09/2022,505,9,4,5,1
230750,Lavras da Mangabeira,10/2022,494,0,11,-11,-2.18
230750,Lavras da Mangabeira,11/2022,499,21,16,5,1.01
230750,Lavras da Mangabeira,12/2022,494,6,11,-5,-1
230750,Lavras da Mangabeira,01/2023,496,16,14,2,0.4
230750,Lavras da Mangabeira,02/2023,496,8,8,0,0
230750,Lavras da Mangabeira,03/2023,493,4,7,-3,-0.6
230750,Lavras da Mangabeira,04/2023,494,6,5,1,0.2
230750,Lavras da Mangabeira,05/2023,500,20,14,6,1.21
230750,Lavras da Mangabeira,06/2023,516,20,4,16,3.2
230750,Lavras da Mangabeira,07/2023,572,61,5,56,10.85
230750,Lavras da Mangabeira,08/2023,598,40,14,26,4.55
230750,Lavras da Mangabeira,09/2023,597,4,5,-1,-0.17
230750,Lavras da Mangabeira,10/2023,605,17,9,8,1.34
230750,Lavras da Mangabeira,11/2023,635,36,6,30,4.96
230750,Lavras da Mangabeira,12/2023,669,39,5,34,5.35
230750,Lavras da Mangabeira,01/2024,672,14,11,3,0.45
230750,Lavras da Mangabeira,02/2024,680,16,8,8,1.19
230750,Lavras da Mangabeira,03/2024,690,28,18,10,1.47
230750,Lavras da Mangabeira,04/2024,695,12,7,5,0.72
230750,Lavras da Mangabeira,05/2024,703,18,10,8,1.15
230750,Lavras da Mangabeira,06/2024,1081,393,15,378,53.77
230750,Lavras da Mangabeira,07/2024,1107,37,11,26,2.41
230750,Lavras da Mangabeira,08/2024,1287,203,23,180,16.26
230750,Lavras da Mangabeira,09/2024,1230,26,83,-57,-4.43
230750,Lavras da Mangabeira,10/2024,1132,25,123,-98,-7.97
230750,Lavras da Mangabeira,11/2024,991,19,160,-141,-12.46
230750,Lavras da Mangabeira,12/2024,989,13,15,-2,-0.2
230750,Lavras da Mangabeira,01/2025,1043,78,24,54,5.46
230750,Lavras da Mangabeira,02/2025,1086,64,21,43,4.12
230750,Lavras da Mangabeira,03/2025,1091,28,23,5,0.46
230750,Lavras da Mangabeira,04/2025,1125,56,22,34,3.12
230750,Lavras da Mangabeira,05/2025,1145,32,12,20,1.78
230750,Lavras da Mangabeira,06/2025,1179,45,11,34,2.97
230750,Lavras da Mangabeira,07/2025,1236,155,98,57,4.83
230750,Lavras da Mangabeira,08/2025,2009,799,26,773,62.54
230750,Lavras da Mangabeira,09/2025,2572,606,43,563,28.02
230750,Lavras da Mangabeira,10/2025,2670,146,48,98,3.81
230750,Lavras da Mangabeira,11/2025,2750,129,49,80,3
230750,Lavras da Mangabeira,12/2025,2759,40,31,9,0.33
230750,Lavras da Mangabeira,01/2026,2763,51,47,4,0.14
230750,Lavras da Mangabeira,02/2026,2486,132,409,-277,-10.03
230750,Lavras da Mangabeira,03/2026,2542,104,48,56,2.25
230750,Lavras da Mangabeira,04/2026,2252,173,463,-290,-11.41
230760,Limoeiro do Norte,01/2020,6187,232,252,-20,
230760,Limoeiro do Norte,02/2020,6063,216,340,-124,-2
230760,Limoeiro do Norte,03/2020,6126,243,180,63,1.04
230760,Limoeiro do Norte,04/2020,6072,123,177,-54,-0.88
230760,Limoeiro do Norte,05/2020,6232,291,131,160,2.64
230760,Limoeiro do Norte,06/2020,6347,266,151,115,1.85
230760,Limoeiro do Norte,07/2020,6467,293,173,120,1.89
230760,Limoeiro do Norte,08/2020,6798,499,168,331,5.12
230760,Limoeiro do Norte,09/2020,6986,443,255,188,2.77
230760,Limoeiro do Norte,10/2020,7148,415,253,162,2.32
230760,Limoeiro do Norte,11/2020,7244,371,275,96,1.34
230760,Limoeiro do Norte,12/2020,7348,380,276,104,1.44
230760,Limoeiro do Norte,01/2021,7415,380,313,67,0.91
230760,Limoeiro do Norte,02/2021,7278,350,487,-137,-1.85
230760,Limoeiro do Norte,03/2021,7306,361,333,28,0.38
230760,Limoeiro do Norte,04/2021,7356,249,199,50,0.68
230760,Limoeiro do Norte,05/2021,7319,266,303,-37,-0.5
230760,Limoeiro do Norte,06/2021,7299,401,421,-20,-0.27
230760,Limoeiro do Norte,07/2021,7273,324,350,-26,-0.36
230760,Limoeiro do Norte,08/2021,7366,467,374,93,1.28
230760,Limoeiro do Norte,09/2021,7383,357,340,17,0.23
230760,Limoeiro do Norte,10/2021,7302,281,362,-81,-1.1
230760,Limoeiro do Norte,11/2021,7351,335,286,49,0.67
230760,Limoeiro do Norte,12/2021,7513,503,341,162,2.2
230760,Limoeiro do Norte,01/2022,7490,321,344,-23,-0.31
230760,Limoeiro do Norte,02/2022,7310,362,542,-180,-2.4
230760,Limoeiro do Norte,03/2022,7200,257,367,-110,-1.5
230760,Limoeiro do Norte,04/2022,7308,324,216,108,1.5
230760,Limoeiro do Norte,05/2022,7340,274,242,32,0.44
230760,Limoeiro do Norte,06/2022,7453,354,241,113,1.54
230760,Limoeiro do Norte,07/2022,7500,359,312,47,0.63
230760,Limoeiro do Norte,08/2022,7841,627,286,341,4.55
230760,Limoeiro do Norte,09/2022,7922,406,325,81,1.03
230760,Limoeiro do Norte,10/2022,7998,344,268,76,0.96
230760,Limoeiro do Norte,11/2022,8044,322,276,46,0.58
230760,Limoeiro do Norte,12/2022,7877,194,361,-167,-2.08
230760,Limoeiro do Norte,01/2023,7781,274,370,-96,-1.22
230760,Limoeiro do Norte,02/2023,7689,294,386,-92,-1.18
230760,Limoeiro do Norte,03/2023,7694,297,292,5,0.07
230760,Limoeiro do Norte,04/2023,7691,220,223,-3,-0.04
230760,Limoeiro do Norte,05/2023,7701,277,267,10,0.13
230760,Limoeiro do Norte,06/2023,7773,296,224,72,0.93
230760,Limoeiro do Norte,07/2023,7883,338,228,110,1.42
230760,Limoeiro do Norte,08/2023,8320,689,252,437,5.54
230760,Limoeiro do Norte,09/2023,8453,415,282,133,1.6
230760,Limoeiro do Norte,10/2023,8476,332,309,23,0.27
230760,Limoeiro do Norte,11/2023,8465,294,305,-11,-0.13
230760,Limoeiro do Norte,12/2023,8456,239,248,-9,-0.11
230760,Limoeiro do Norte,01/2024,8419,345,382,-37,-0.44
230760,Limoeiro do Norte,02/2024,8263,303,459,-156,-1.85
230760,Limoeiro do Norte,03/2024,8313,334,284,50,0.61
230760,Limoeiro do Norte,04/2024,8383,320,250,70,0.84
230760,Limoeiro do Norte,05/2024,8471,355,267,88,1.05
230760,Limoeiro do Norte,06/2024,8690,454,235,219,2.59
230760,Limoeiro do Norte,07/2024,8843,431,278,153,1.76
230760,Limoeiro do Norte,08/2024,9013,491,321,170,1.92
230760,Limoeiro do Norte,09/2024,9148,468,333,135,1.5
230760,Limoeiro do Norte,10/2024,9209,412,351,61,0.67
230760,Limoeiro do Norte,11/2024,9256,315,268,47,0.51
230760,Limoeiro do Norte,12/2024,9198,289,347,-58,-0.63
230760,Limoeiro do Norte,01/2025,9087,321,432,-111,-1.21
230760,Limoeiro do Norte,02/2025,8971,345,461,-116,-1.28
230760,Limoeiro do Norte,03/2025,8892,311,390,-79,-0.88
230760,Limoeiro do Norte,04/2025,8916,302,278,24,0.27
230760,Limoeiro do Norte,05/2025,8928,303,291,12,0.13
230760,Limoeiro do Norte,06/2025,8993,400,335,65,0.73
230760,Limoeiro do Norte,07/2025,9151,449,291,158,1.76
230760,Limoeiro do Norte,08/2025,9408,558,301,257,2.81
230760,Limoeiro do Norte,09/2025,9531,472,349,123,1.31
230760,Limoeiro do Norte,10/2025,9549,368,350,18,0.19
230760,Limoeiro do Norte,11/2025,9569,353,333,20,0.21
230760,Limoeiro do Norte,12/2025,9524,368,413,-45,-0.47
230760,Limoeiro do Norte,01/2026,9417,317,424,-107,-1.12
230760,Limoeiro do Norte,02/2026,9458,497,456,41,0.44
230760,Limoeiro do Norte,03/2026,9562,475,371,104,1.1
230760,Limoeiro do Norte,04/2026,9500,363,425,-62,-0.65
230763,Madalena,01/2020,484,6,6,0,
230763,Madalena,02/2020,482,7,9,-2,-0.41
230763,Madalena,03/2020,492,27,17,10,2.07
230763,Madalena,04/2020,491,1,2,-1,-0.2
230763,Madalena,05/2020,494,5,2,3,0.61
230763,Madalena,06/2020,493,2,3,-1,-0.2
230763,Madalena,07/2020,495,6,4,2,0.41
230763,Madalena,08/2020,492,2,5,-3,-0.61
230763,Madalena,09/2020,491,7,8,-1,-0.2
230763,Madalena,10/2020,493,5,3,2,0.41
230763,Madalena,11/2020,510,24,7,17,3.45
230763,Madalena,12/2020,511,8,7,1,0.2
230763,Madalena,01/2021,513,9,7,2,0.39
230763,Madalena,02/2021,532,36,17,19,3.7
230763,Madalena,03/2021,514,5,23,-18,-3.38
230763,Madalena,04/2021,509,8,13,-5,-0.97
230763,Madalena,05/2021,505,5,9,-4,-0.79
230763,Madalena,06/2021,504,10,11,-1,-0.2
230763,Madalena,07/2021,525,32,11,21,4.17
230763,Madalena,08/2021,523,11,13,-2,-0.38
230763,Madalena,09/2021,538,25,10,15,2.87
230763,Madalena,10/2021,539,9,8,1,0.19
230763,Madalena,11/2021,546,21,14,7,1.3
230763,Madalena,12/2021,543,11,14,-3,-0.55
230763,Madalena,01/2022,534,3,12,-9,-1.66
230763,Madalena,02/2022,565,39,8,31,5.81
