Código do Município,Município,Mês/ano,Estoque_mar,Estoque_abri,Estoque_diff,Admissões_mar,Admissões_abri,Admissões_diff,Desligamentos_mar,Desligamentos_abri,Desligamentos_diff,Saldos_mar,Saldos_abri,Saldos_diff
230450,Frecheirinha,12/2020,2436,2320,-116,46,46,0,52,54,2,-6,-8,-2
230450,Frecheirinha,12/2021,2815,2685,-130,26,26,0,47,47,0,-21,-21,0
230450,Frecheirinha,12/2022,2866,2737,-129,9,10,1,65,67,2,-56,-57,-1
230450,Frecheirinha,12/2023,3111,2979,-132,37,37,0,66,66,0,-29,-29,0
230450,Frecheirinha,12/2024,3281,3155,-126,34,34,0,74,74,0,-40,-40,0
230450,Frecheirinha,12/2025,3347,3221,-126,36,36,0,113,114,1,-77,-78,-1
230460,General Sampaio,01/2020,35,99,64,1,1,0,1,1,0,0,0,0
230460,General Sampaio,01/2021,35,93,58,3,4,1,6,6,0,-3,-2,1
230460,General Sampaio,01/2022,48,111,63,1,4,3,1,1,0,0,3,3
230460,General Sampaio,01/2023,51,108,57,5,5,0,0,3,3,5,2,-3
230460,General Sampaio,01/2024,59,122,63,1,1,0,2,2,0,-1,-1,0
230460,General Sampaio,01/2025,73,144,71,5,6,1,0,0,0,5,6,1
230460,General Sampaio,01/2026,67,131,64,0,0,0,0,3,3,0,-3,-3
230460,General Sampaio,02/2020,48,112,64,13,13,0,0,0,0,13,13,0
230460,General Sampaio,02/2021,35,106,71,3,16,13,3,3,0,0,13,13
230460,General Sampaio,02/2022,55,118,63,8,8,0,1,1,0,7,7,0
230460,General Sampaio,02/2023,55,112,57,4,4,0,0,0,0,4,4,0
230460,General Sampaio,02/2024,59,122,63,1,1,0,1,1,0,0,0,0
230460,General Sampaio,02/2025,76,147,71,7,7,0,4,4,0,3,3,0
230460,General Sampaio,02/2026,68,129,61,2,2,0,1,4,3,1,-2,-3
230460,General Sampaio,03/2020,35,99,64,2,2,0,15,15,0,-13,-13,0
230460,General Sampaio,03/2021,54,124,70,21,21,0,2,3,1,19,18,-1
230460,General Sampaio,03/2022,54,117,63,1,1,0,2,2,0,-1,-1,0
230460,General Sampaio,03/2023,54,112,58,0,1,1,1,1,0,-1,0,1
230460,General Sampaio,03/2024,60,125,65,2,4,2,1,1,0,1,3,2
230460,General Sampaio,03/2025,73,146,73,4,6,2,7,7,0,-3,-1,2
230460,General Sampaio,03/2026,70,131,61,3,3,0,1,1,0,2,2,0
230460,General Sampaio,04/2020,35,99,64,2,2,0,2,2,0,0,0,0
230460,General Sampaio,04/2021,52,123,71,2,3,1,4,4,0,-2,-1,1
230460,General Sampaio,04/2022,57,120,63,4,4,0,1,1,0,3,3,0
230460,General Sampaio,04/2023,53,113,60,0,2,2,1,1,0,-1,1,2
230460,General Sampaio,04/2024,61,126,65,2,2,0,1,1,0,1,1,0
230460,General Sampaio,04/2025,74,147,73,2,2,0,1,1,0,1,1,0
230460,General Sampaio,05/2020,41,105,64,6,6,0,0,0,0,6,6,0
230460,General Sampaio,05/2021,55,113,58,4,4,0,1,14,13,3,-10,-13
230460,General Sampaio,05/2022,63,126,63,9,9,0,3,3,0,6,6,0
230460,General Sampaio,05/2023,53,115,62,1,3,2,1,1,0,0,2,2
230460,General Sampaio,05/2024,63,127,64,3,3,0,1,2,1,2,1,-1
230460,General Sampaio,05/2025,76,149,73,4,4,0,2,2,0,2,2,0
230460,General Sampaio,06/2020,41,99,58,1,1,0,1,7,6,0,-6,-6
230460,General Sampaio,06/2021,54,111,57,0,0,0,1,2,1,-1,-2,-1
230460,General Sampaio,06/2022,58,121,63,4,4,0,9,9,0,-5,-5,0
230460,General Sampaio,06/2023,53,116,63,5,6,1,5,5,0,0,1,1
230460,General Sampaio,06/2024,66,132,66,3,5,2,0,0,0,3,5,2
230460,General Sampaio,06/2025,78,151,73,2,2,0,0,0,0,2,2,0
230460,General Sampaio,07/2020,43,101,58,2,2,0,0,0,0,2,2,0
230460,General Sampaio,07/2021,54,111,57,1,1,0,1,1,0,0,0,0
230460,General Sampaio,07/2022,58,121,63,1,1,0,1,1,0,0,0,0
230460,General Sampaio,07/2023,53,116,63,1,1,0,1,1,0,0,0,0
230460,General Sampaio,07/2024,75,142,67,9,10,1,0,0,0,9,10,1
230460,General Sampaio,07/2025,77,151,74,2,3,1,3,3,0,-1,0,1
230460,General Sampaio,08/2020,42,100,58,0,0,0,1,1,0,-1,-1,0
230460,General Sampaio,08/2021,51,108,57,1,1,0,4,4,0,-3,-3,0
230460,General Sampaio,08/2022,51,113,62,0,0,0,7,8,1,-7,-8,-1
230460,General Sampaio,08/2023,56,119,63,5,5,0,2,2,0,3,3,0
230460,General Sampaio,08/2024,76,143,67,6,6,0,5,5,0,1,1,0
230460,General Sampaio,08/2025,77,151,74,1,2,1,1,2,1,0,0,0
230460,General Sampaio,09/2020,46,104,58,7,7,0,3,3,0,4,4,0
230460,General Sampaio,09/2021,44,100,56,2,2,0,9,10,1,-7,-8,-1
230460,General Sampaio,09/2022,51,112,61,3,3,0,3,4,1,0,-1,-1
230460,General Sampaio,09/2023,58,121,63,4,4,0,2,2,0,2,2,0
230460,General Sampaio,09/2024,76,142,66,2,2,0,2,3,1,0,-1,-1
230460,General Sampaio,09/2025,70,144,74,0,0,0,7,7,0,-7,-7,0
230460,General Sampaio,10/2020,42,100,58,1,1,0,5,5,0,-4,-4,0
230460,General Sampaio,10/2021,50,106,56,7,7,0,1,1,0,6,6,0
230460,General Sampaio,10/2022,42,103,61,1,1,0,10,10,0,-9,-9,0
230460,General Sampaio,10/2023,58,121,63,0,0,0,0,0,0,0,0,0
230460,General Sampaio,10/2024,72,138,66,0,1,1,4,5,1,-4,-4,0
230460,General Sampaio,10/2025,66,136,70,1,3,2,5,11,6,-4,-8,-4
230460,General Sampaio,11/2020,39,97,58,0,0,0,3,3,0,-3,-3,0
230460,General Sampaio,11/2021,51,107,56,2,2,0,1,1,0,1,1,0
230460,General Sampaio,11/2022,44,105,61,2,2,0,0,0,0,2,2,0
230460,General Sampaio,11/2023,61,124,63,3,3,0,0,0,0,3,3,0
230460,General Sampaio,11/2024,71,137,66,1,1,0,2,2,0,-1,-1,0
230460,General Sampaio,11/2025,67,138,71,2,3,1,1,1,0,1,2,1
230460,General Sampaio,12/2020,38,95,57,1,1,0,2,3,1,-1,-2,-1
230460,General Sampaio,12/2021,48,108,60,10,14,4,13,13,0,-3,1,4
230460,General Sampaio,12/2022,46,106,60,4,4,0,2,3,1,2,1,-1
230460,General Sampaio,12/2023,60,123,63,1,1,0,2,2,0,-1,-1,0
230460,General Sampaio,12/2024,68,138,70,0,4,4,3,3,0,-3,1,4
230460,General Sampaio,12/2025,67,134,67,1,1,0,1,5,4,0,-4,-4
230465,Graca,01/2021,,,,1,1,0,0,1,1,1,0,-1
230465,Graca,01/2022,48,49,1,0,0,0,5,5,0,-5,-5,0
230465,Graca,02/2020,,,,1,1,0,0,3,3,1,-2,-3
230465,Graca,02/2021,,,,3,4,1,0,1,1,3,3,0
230465,Graca,02/2022,52,54,2,4,5,1,0,0,0,4,5,1
230465,Graca,03/2020,,,,0,1,1,0,0,0,0,1,1
230465,Graca,03/2022,52,53,1,0,0,0,0,1,1,0,-1,-1
230465,Graca,04/2021,,,,2,2,0,9,10,1,-7,-8,-1
230465,Graca,04/2022,52,53,1,0,0,0,0,0,0,0,0,0
230465,Graca,05/2022,53,54,1,2,2,0,1,1,0,1,1,0
230465,Graca,06/2022,57,58,1,5,5,0,1,1,0,4,4,0
230465,Graca,07/2021,,,,95,96,1,25,25,0,70,71,1
230465,Graca,07/2022,57,58,1,0,0,0,0,0,0,0,0,0
230465,Graca,08/2021,,,,71,72,1,42,42,0,29,30,1
230465,Graca,08/2022,55,56,1,0,0,0,2,2,0,-2,-2,0
230465,Graca,09/2022,56,57,1,2,2,0,1,1,0,1,1,0
230465,Graca,10/2020,,,,0,1,1,4,4,0,-4,-3,1
230465,Graca,10/2022,55,56,1,0,0,0,1,1,0,-1,-1,0
230465,Graca,11/2020,,,,2,2,0,1,2,1,1,0,-1
230465,Graca,11/2021,23,24,1,72,72,0,35,35,0,37,37,0
230465,Graca,11/2022,55,55,0,1,1,0,1,2,1,0,-1,-1
230465,Graca,12/2021,53,54,1,65,65,0,35,35,0,30,30,0
230470,Granja,01/2020,607,566,-41,8,8,0,6,6,0,2,2,0
230470,Granja,01/2021,605,570,-35,12,14,2,11,11,0,1,3,2
230470,Granja,01/2022,635,693,58,17,18,1,13,13,0,4,5,1
230470,Granja,01/2023,758,807,49,27,27,0,42,42,0,-15,-15,0
230470,Granja,01/2024,841,887,46,25,26,1,19,19,0,6,7,1
230470,Granja,01/2025,985,1031,46,53,54,1,36,36,0,17,18,1
230470,Granja,01/2026,1065,1156,91,35,35,0,89,89,0,-54,-54,0
230470,Granja,02/2020,609,567,-42,6,6,0,4,5,1,2,1,-1
230470,Granja,02/2021,624,591,-33,31,33,2,12,12,0,19,21,2
230470,Granja,02/2022,652,710,58,25,25,0,8,8,0,17,17,0
230470,Granja,02/2023,748,797,49,18,18,0,28,28,0,-10,-10,0
230470,Granja,02/2024,855,901,46,34,34,0,20,20,0,14,14,0
230470,Granja,02/2025,988,1035,47,50,51,1,47,47,0,3,4,1
230470,Granja,02/2026,1067,1156,89,48,48,0,46,48,2,2,0,-2
230470,Granja,03/2020,612,570,-42,5,5,0,2,2,0,3,3,0
230470,Granja,03/2021,632,598,-34,13,13,0,5,6,1,8,7,-1
230470,Granja,03/2022,646,703,57,15,15,0,21,22,1,-6,-7,-1
230470,Granja,03/2023,762,813,51,34,35,1,20,19,-1,14,16,2
230470,Granja,03/2024,851,897,46,21,21,0,25,25,0,-4,-4,0
230470,Granja,03/2025,1003,1050,47,36,36,0,21,21,0,15,15,0
230470,Granja,03/2026,1033,1121,88,25,25,0,59,60,1,-34,-35,-1
230470,Granja,04/2020,603,561,-42,5,5,0,14,14,0,-9,-9,0
230470,Granja,04/2021,639,604,-35,13,13,0,6,7,1,7,6,-1
230470,Granja,04/2022,647,704,57,15,15,0,14,14,0,1,1,0
230470,Granja,04/2023,779,829,50,27,26,-1,10,10,0,17,16,-1
230470,Granja,04/2024,857,902,45,19,19,0,13,14,1,6,5,-1
230470,Granja,04/2025,1021,1069,48,37,38,1,19,19,0,18,19,1
230470,Granja,05/2020,606,564,-42,5,5,0,2,2,0,3,3,0
230470,Granja,05/2021,643,610,-33,9,13,4,5,7,2,4,6,2
230470,Granja,05/2022,666,723,57,31,31,0,12,12,0,19,19,0
230470,Granja,05/2023,811,861,50,49,49,0,17,17,0,32,32,0
230470,Granja,05/2024,856,901,45,19,19,0,20,20,0,-1,-1,0
230470,Granja,05/2025,1043,1084,41,50,44,-6,28,29,1,22,15,-7
230470,Granja,06/2020,605,563,-42,2,2,0,3,3,0,-1,-1,0
230470,Granja,06/2021,649,617,-32,15,16,1,9,9,0,6,7,1
230470,Granja,06/2022,684,740,56,41,41,0,23,24,1,18,17,-1
230470,Granja,06/2023,814,861,47,27,27,0,24,27,3,3,0,-3
230470,Granja,06/2024,871,916,45,39,39,0,24,24,0,15,15,0
230470,Granja,06/2025,1099,1140,41,88,88,0,32,32,0,56,56,0
230470,Granja,07/2020,602,559,-43,6,6,0,9,10,1,-3,-4,-1
230470,Granja,07/2021,673,643,-30,29,36,7,5,10,5,24,26,2
230470,Granja,07/2022,693,749,56,26,26,0,17,17,0,9,9,0
230470,Granja,07/2023,858,906,48,57,59,2,13,14,1,44,45,1
230470,Granja,07/2024,891,936,45,32,32,0,12,12,0,20,20,0
230470,Granja,07/2025,1127,1218,91,69,119,50,41,41,0,28,78,50
230470,Granja,08/2020,602,559,-43,6,6,0,6,6,0,0,0,0
230470,Granja,08/2021,716,695,-21,54,63,9,11,11,0,43,52,9
230470,Granja,08/2022,915,972,57,244,245,1,22,22,0,222,223,1
230470,Granja,08/2023,965,1012,47,143,143,0,36,37,1,107,106,-1
230470,Granja,08/2024,939,984,45,65,66,1,17,18,1,48,48,0
230470,Granja,08/2025,1095,1186,91,70,70,0,102,102,0,-32,-32,0
230470,Granja,09/2020,599,579,-20,10,36,26,13,16,3,-3,20,23
230470,Granja,09/2021,800,866,66,95,193,98,11,22,11,84,171,87
230470,Granja,09/2022,1335,1392,57,441,441,0,21,21,0,420,420,0
230470,Granja,09/2023,1138,1185,47,212,212,0,39,39,0,173,173,0
230470,Granja,09/2024,1000,1045,45,78,78,0,17,17,0,61,61,0
230470,Granja,09/2025,1253,1344,91,192,192,0,34,34,0,158,158,0
230470,Granja,10/2020,600,585,-15,6,42,36,5,36,31,1,6,5
230470,Granja,10/2021,1007,1074,67,232,233,1,25,25,0,207,208,1
230470,Granja,10/2022,1450,1507,57,186,186,0,71,71,0,115,115,0
230470,Granja,10/2023,1130,1176,46,51,51,0,59,60,1,-8,-9,-1
230470,Granja,10/2024,1091,1136,45,115,115,0,24,24,0,91,91,0
230470,Granja,10/2025,1247,1338,91,57,57,0,63,63,0,-6,-6,0
230470,Granja,11/2020,602,572,-30,8,10,2,6,23,17,2,-13,-15
230470,Granja,11/2021,920,977,57,22,22,0,109,119,10,-87,-97,-10
230470,Granja,11/2022,1150,1206,56,36,36,0,336,337,1,-300,-301,-1
230470,Granja,11/2023,1104,1150,46,47,47,0,73,73,0,-26,-26,0
230470,Granja,11/2024,1076,1121,45,39,39,0,54,54,0,-15,-15,0
230470,Granja,11/2025,1228,1319,91,56,56,0,75,75,0,-19,-19,0
230470,Granja,12/2020,604,567,-37,7,7,0,5,12,7,2,-5,-7
230470,Granja,12/2021,631,688,57,4,4,0,293,293,0,-289,-289,0
230470,Granja,12/2022,773,822,49,10,11,1,387,395,8,-377,-384,-7
230470,Granja,12/2023,835,880,45,16,15,-1,285,285,0,-269,-270,-1
230470,Granja,12/2024,968,1013,45,27,27,0,135,135,0,-108,-108,0
230470,Granja,12/2025,1119,1210,91,16,16,0,125,125,0,-109,-109,0
230480,Granjeiro,01/2020,16,25,9,3,3,0,1,1,0,2,2,0
230480,Granjeiro,01/2021,12,21,9,0,0,0,0,0,0,0,0,0
230480,Granjeiro,01/2022,14,22,8,1,1,0,2,2,0,-1,-1,0
230480,Granjeiro,01/2023,18,26,8,1,1,0,0,0,0,1,1,0
230480,Granjeiro,01/2024,13,22,9,0,0,0,0,0,0,0,0,0
230480,Granjeiro,01/2025,20,30,10,0,0,0,0,0,0,0,0,0
230480,Granjeiro,01/2026,17,30,13,3,6,3,1,1,0,2,5,3
230480,Granjeiro,02/2020,17,26,9,1,1,0,0,0,0,1,1,0
230480,Granjeiro,02/2021,12,21,9,0,0,0,0,0,0,0,0,0
230480,Granjeiro,02/2022,14,22,8,0,0,0,0,0,0,0,0,0
230480,Granjeiro,02/2023,18,26,8,0,0,0,0,0,0,0,0,0
230480,Granjeiro,02/2024,13,22,9,0,0,0,0,0,0,0,0,0
230480,Granjeiro,02/2025,20,30,10,1,1,0,1,1,0,0,0,0
230480,Granjeiro,02/2026,18,31,13,1,1,0,0,0,0,1,1,0
230480,Granjeiro,03/2020,11,20,9,0,0,0,6,6,0,-6,-6,0
230480,Granjeiro,03/2021,12,21,9,0,0,0,0,0,0,0,0,0
230480,Granjeiro,03/2022,14,22,8,0,0,0,0,0,0,0,0,0
230480,Granjeiro,03/2023,15,23,8,0,0,0,3,3,0,-3,-3,0
230480,Granjeiro,03/2024,13,22,9,0,0,0,0,0,0,0,0,0
230480,Granjeiro,03/2025,20,30,10,1,1,0,1,1,0,0,0,0
230480,Granjeiro,03/2026,18,31,13,1,1,0,1,1,0,0,0,0
230480,Granjeiro,04/2020,12,21,9,1,1,0,0,0,0,1,1,0
230480,Granjeiro,04/2021,12,20,8,0,0,0,0,1,1,0,-1,-1
230480,Granjeiro,04/2022,17,25,8,3,3,0,0,0,0,3,3,0
230480,Granjeiro,04/2023,16,24,8,2,2,0,1,1,0,1,1,0
230480,Granjeiro,04/2024,13,23,10,0,1,1,0,0,0,0,1,1
230480,Granjeiro,04/2025,20,30,10,0,0,0,0,0,0,0,0,0
230480,Granjeiro,05/2020,11,20,9,0,0,0,1,1,0,-1,-1,0
230480,Granjeiro,05/2021,12,20,8,0,0,0,0,0,0,0,0,0
230480,Granjeiro,05/2022,17,25,8,0,0,0,0,0,0,0,0,0
230480,Granjeiro,05/2023,16,24,8,0,0,0,0,0,0,0,0,0
230480,Granjeiro,05/2024,15,25,10,2,2,0,0,0,0,2,2,0
230480,Granjeiro,05/2025,19,29,10,0,0,0,1,1,0,-1,-1,0
230480,Granjeiro,06/2020,11,20,9,1,1,0,1,1,0,0,0,0
230480,Granjeiro,06/2021,12,20,8,1,1,0,1,1,0,0,0,0
230480,Granjeiro,06/2022,17,25,8,0,0,0,0,0,0,0,0,0
230480,Granjeiro,06/2023,16,25,9,1,2,1,1,1,0,0,1,1
230480,Granjeiro,06/2024,15,25,10,0,0,0,0,0,0,0,0,0
230480,Granjeiro,06/2025,17,27,10,0,0,0,2,2,0,-2,-2,0
230480,Granjeiro,07/2020,10,19,9,0,0,0,1,1,0,-1,-1,0
230480,Granjeiro,07/2021,12,20,8,0,0,0,0,0,0,0,0,0
230480,Granjeiro,07/2022,18,26,8,1,1,0,0,0,0,1,1,0
230480,Granjeiro,07/2023,15,25,10,0,1,1,1,1,0,-1,0,1
230480,Granjeiro,07/2024,15,25,10,0,0,0,0,0,0,0,0,0
230480,Granjeiro,07/2025,17,27,10,0,0,0,0,0,0,0,0,0
230480,Granjeiro,08/2020,10,19,9,0,0,0,0,0,0,0,0,0
230480,Granjeiro,08/2021,12,20,8,0,0,0,0,0,0,0,0,0
230480,Granjeiro,08/2022,18,26,8,0,0,0,0,0,0,0,0,0
230480,Granjeiro,08/2023,14,24,10,0,0,0,1,1,0,-1,-1,0
230480,Granjeiro,08/2024,24,34,10,9,9,0,0,0,0,9,9,0
230480,Granjeiro,08/2025,18,28,10,1,1,0,0,0,0,1,1,0
230480,Granjeiro,09/2020,10,19,9,0,0,0,0,0,0,0,0,0
230480,Granjeiro,09/2021,19,27,8,7,7,0,0,0,0,7,7,0
230480,Granjeiro,09/2022,17,25,8,0,0,0,1,1,0,-1,-1,0
230480,Granjeiro,09/2023,14,24,10,0,0,0,0,0,0,0,0,0
230480,Granjeiro,09/2024,24,34,10,3,3,0,3,3,0,0,0,0
230480,Granjeiro,09/2025,19,29,10,1,1,0,0,0,0,1,1,0
230480,Granjeiro,10/2020,11,20,9,1,1,0,0,0,0,1,1,0
230480,Granjeiro,10/2021,19,27,8,0,0,0,0,0,0,0,0,0
230480,Granjeiro,10/2022,17,25,8,1,1,0,1,1,0,0,0,0
230480,Granjeiro,10/2023,14,24,10,0,0,0,0,0,0,0,0,0
230480,Granjeiro,10/2024,25,35,10,1,1,0,0,0,0,1,1,0
230480,Granjeiro,10/2025,19,29,10,0,0,0,0,0,0,0,0,0
230480,Granjeiro,11/2020,13,22,9,2,2,0,0,0,0,2,2,0
230480,Granjeiro,11/2021,22,30,8,3,3,0,0,0,0,3,3,0
230480,Granjeiro,11/2022,17,25,8,0,0,0,0,0,0,0,0,0
230480,Granjeiro,11/2023,14,24,10,0,0,0,0,0,0,0,0,0
230480,Granjeiro,11/2024,24,34,10,1,1,0,2,2,0,-1,-1,0
230480,Granjeiro,11/2025,17,27,10,0,0,0,2,2,0,-2,-2,0
230480,Granjeiro,12/2020,12,21,9,0,0,0,1,1,0,-1,-1,0
230480,Granjeiro,12/2021,15,23,8,2,2,0,9,9,0,-7,-7,0
230480,Granjeiro,12/2022,17,25,8,0,0,0,0,0,0,0,0,0
230480,Granjeiro,12/2023,13,22,9,0,0,0,1,2,1,-1,-2,-1
230480,Granjeiro,12/2024,20,30,10,0,0,0,4,4,0,-4,-4,0
230480,Granjeiro,12/2025,15,25,10,0,0,0,2,2,0,-2,-2,0
230490,Groairas,01/2020,444,385,-59,1,1,0,0,0,0,1,1,0
230490,Groairas,01/2021,452,393,-59,14,14,0,8,9,1,6,5,-1
230490,Groairas,01/2022,491,436,-55,7,7,0,5,5,0,2,2,0
230490,Groairas,01/2023,503,452,-51,10,13,3,2,3,1,8,10,2
230490,Groairas,01/2024,512,460,-52,14,15,1,14,17,3,0,-2,-2
230490,Groairas,01/2025,547,498,-49,25,25,0,12,12,0,13,13,0
230490,Groairas,01/2026,595,546,-49,8,12,4,15,16,1,-7,-4,3
230490,Groairas,02/2020,450,392,-58,8,9,1,2,2,0,6,7,1
230490,Groairas,02/2021,452,394,-58,7,8,1,7,7,0,0,1,1
230490,Groairas,02/2022,498,443,-55,12,13,1,5,6,1,7,7,0
230490,Groairas,02/2023,506,455,-51,9,9,0,6,6,0,3,3,0
230490,Groairas,02/2024,516,464,-52,22,22,0,18,18,0,4,4,0
230490,Groairas,02/2025,552,501,-51,18,18,0,13,15,2,5,3,-2
230490,Groairas,02/2026,593,545,-48,9,10,1,11,11,0,-2,-1,1
230490,Groairas,03/2020,454,396,-58,5,5,0,1,1,0,4,4,0
230490,Groairas,03/2021,450,392,-58,5,7,2,7,9,2,-2,-2,0
230490,Groairas,03/2022,499,443,-56,11,10,-1,10,10,0,1,0,-1
230490,Groairas,03/2023,506,455,-51,8,8,0,8,8,0,0,0,0
230490,Groairas,03/2024,518,466,-52,18,18,0,16,16,0,2,2,0
230490,Groairas,03/2025,560,509,-51,23,23,0,15,15,0,8,8,0
230490,Groairas,03/2026,599,551,-48,22,22,0,16,16,0,6,6,0
230490,Groairas,04/2020,453,395,-58,0,0,0,1,1,0,-1,-1,0
230490,Groairas,04/2021,449,391,-58,3,3,0,4,4,0,-1,-1,0
230490,Groairas,04/2022,493,436,-57,3,3,0,9,10,1,-6,-7,-1
230490,Groairas,04/2023,506,455,-51,8,8,0,8,8,0,0,0,0
230490,Groairas,04/2024,526,475,-51,22,23,1,14,14,0,8,9,1
230490,Groairas,04/2025,565,511,-54,17,18,1,12,16,4,5,2,-3
230490,Groairas,05/2020,451,393,-58,0,0,0,2,2,0,-2,-2,0
230490,Groairas,05/2021,454,398,-56,7,9,2,2,2,0,5,7,2
230490,Groairas,05/2022,497,440,-57,10,10,0,6,6,0,4,4,0
230490,Groairas,05/2023,505,453,-52,7,7,0,8,9,1,-1,-2,-1
230490,Groairas,05/2024,529,477,-52,20,20,0,17,18,1,3,2,-1
230490,Groairas,05/2025,566,512,-54,17,17,0,16,16,0,1,1,0
230490,Groairas,06/2020,449,391,-58,1,1,0,3,3,0,-2,-2,0
230490,Groairas,06/2021,453,398,-55,4,5,1,5,5,0,-1,0,1
230490,Groairas,06/2022,499,445,-54,9,12,3,7,7,0,2,5,3
230490,Groairas,06/2023,509,457,-52,12,12,0,8,8,0,4,4,0
230490,Groairas,06/2024,528,481,-47,16,21,5,17,17,0,-1,4,5
230490,Groairas,06/2025,592,541,-51,37,40,3,11,11,0,26,29,3
230490,Groairas,07/2020,449,391,-58,3,3,0,3,3,0,0,0,0
230490,Groairas,07/2021,458,404,-54,10,11,1,5,5,0,5,6,1
230490,Groairas,07/2022,502,449,-53,7,8,1,4,4,0,3,4,1
230490,Groairas,07/2023,502,451,-51,7,7,0,14,13,-1,-7,-6,1
230490,Groairas,07/2024,533,486,-47,23,23,0,18,18,0,5,5,0
230490,Groairas,07/2025,596,545,-51,24,24,0,20,20,0,4,4,0
230490,Groairas,08/2020,450,392,-58,6,6,0,5,5,0,1,1,0
230490,Groairas,08/2021,468,413,-55,13,13,0,3,4,1,10,9,-1
230490,Groairas,08/2022,500,446,-54,12,12,0,14,15,1,-2,-3,-1
230490,Groairas,08/2023,503,454,-49,8,11,3,7,8,1,1,3,2
230490,Groairas,08/2024,543,497,-46,32,33,1,22,22,0,10,11,1
230490,Groairas,08/2025,595,544,-51,13,13,0,14,14,0,-1,-1,0
230490,Groairas,09/2020,451,393,-58,2,2,0,1,1,0,1,1,0
230490,Groairas,09/2021,482,426,-56,20,20,0,6,7,1,14,13,-1
230490,Groairas,09/2022,501,447,-54,9,10,1,8,9,1,1,1,0
230490,Groairas,09/2023,511,462,-49,16,16,0,8,8,0,8,8,0
230490,Groairas,09/2024,548,499,-49,16,16,0,11,14,3,5,2,-3
230490,Groairas,09/2025,604,553,-51,26,26,0,17,17,0,9,9,0
230490,Groairas,10/2020,450,392,-58,0,0,0,1,1,0,-1,-1,0
230490,Groairas,10/2021,485,430,-55,9,11,2,6,7,1,3,4,1
230490,Groairas,10/2022,506,452,-54,10,10,0,5,5,0,5,5,0
230490,Groairas,10/2023,516,467,-49,12,12,0,7,7,0,5,5,0
230490,Groairas,10/2024,547,498,-49,22,22,0,23,23,0,-1,-1,0
230490,Groairas,10/2025,591,540,-51,2,2,0,15,15,0,-13,-13,0
230490,Groairas,11/2020,449,391,-58,1,1,0,2,2,0,-1,-1,0
230490,Groairas,11/2021,482,427,-55,7,8,1,10,11,1,-3,-3,0
230490,Groairas,11/2022,499,446,-53,2,3,1,9,9,0,-7,-6,1
230490,Groairas,11/2023,517,467,-50,3,3,0,2,3,1,1,0,-1
230490,Groairas,11/2024,551,504,-47,16,18,2,12,12,0,4,6,2
230490,Groairas,11/2025,599,547,-52,22,22,0,14,15,1,8,7,-1
230490,Groairas,12/2020,446,388,-58,2,2,0,5,5,0,-3,-3,0
230490,Groairas,12/2021,489,434,-55,13,13,0,6,6,0,7,7,0
230490,Groairas,12/2022,495,442,-53,3,3,0,7,7,0,-4,-4,0
230490,Groairas,12/2023,512,462,-50,7,7,0,12,12,0,-5,-5,0
230490,Groairas,12/2024,534,485,-49,5,5,0,22,24,2,-17,-19,-2
230490,Groairas,12/2025,602,550,-52,10,10,0,7,7,0,3,3,0
230495,Guaiuba,01/2020,1130,943,-187,13,16,3,6,6,0,7,10,3
230495,Guaiuba,01/2021,1150,972,-178,19,19,0,12,15,3,7,4,-3
230495,Guaiuba,01/2022,1262,1116,-146,26,27,1,43,45,2,-17,-18,-1
230495,Guaiuba,01/2023,1333,1153,-180,27,27,0,46,47,1,-19,-20,-1
230495,Guaiuba,01/2024,1396,1222,-174,51,51,0,46,47,1,5,4,-1
230495,Guaiuba,01/2025,1504,1339,-165,61,61,0,52,55,3,9,6,-3
230495,Guaiuba,01/2026,1683,1521,-162,66,69,3,51,50,-1,15,19,4
230495,Guaiuba,02/2020,1130,943,-187,16,16,0,16,16,0,0,0,0
230495,Guaiuba,02/2021,1159,1002,-157,22,45,23,13,15,2,9,30,21
230495,Guaiuba,02/2022,1292,1142,-150,65,66,1,35,40,5,30,26,-4
230495,Guaiuba,02/2023,1342,1177,-165,43,58,15,34,34,0,9,24,15
230495,Guaiuba,02/2024,1409,1238,-171,57,60,3,44,44,0,13,16,3
230495,Guaiuba,02/2025,1519,1355,-164,46,47,1,31,31,0,15,16,1
230495,Guaiuba,02/2026,1702,1537,-165,75,75,0,56,59,3,19,16,-3
230495,Guaiuba,03/2020,1103,916,-187,15,15,0,42,42,0,-27,-27,0
230495,Guaiuba,03/2021,1168,1010,-158,40,42,2,31,34,3,9,8,-1
230495,Guaiuba,03/2022,1309,1132,-177,44,46,2,27,56,29,17,-10,-27
230495,Guaiuba,03/2023,1340,1172,-168,32,31,-1,34,36,2,-2,-5,-3
230495,Guaiuba,03/2024,1406,1237,-169,40,42,2,43,43,0,-3,-1,2
230495,Guaiuba,03/2025,1509,1345,-164,34,34,0,44,44,0,-10,-10,0
230495,Guaiuba,03/2026,1660,1495,-165,42,43,1,84,85,1,-42,-42,0
230495,Guaiuba,04/2020,1097,910,-187,9,9,0,15,15,0,-6,-6,0
230495,Guaiuba,04/2021,1161,1000,-161,15,16,1,22,26,4,-7,-10,-3
230495,Guaiuba,04/2022,1296,1119,-177,17,17,0,30,30,0,-13,-13,0
230495,Guaiuba,04/2023,1351,1184,-167,38,39,1,27,27,0,11,12,1
